definition_id,dimension,contributor_id,trades,base_contribution_bps
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_493b4612b59383509771a9b7979336d2,19,-0.08399185480848984
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4977c4c232291fd863b98a804973dbc7,62,-0.026110780355420617
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_497878095c18a9a1a7648b8ce0a8d0e6,11,-0.024465383075042327
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_49b135c569b61e109615d5f991a4b6b9,5,-0.018048138984815925
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_49db1ef851f267f3d75787afcd2117ca,42,0.012108025139906704
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4b1b3ba0b54b8f3dd2d2f2b50b35a27f,56,-0.05459192518968295
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4b24318461067efe624bfbd010b3156a,10,0.022389028149310347
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4b7b63176be377e1b7d4eefb4eb0421e,24,-0.0072995888294911295
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4b9ae8e616658e09eead3ae3ab28fabb,7,-0.023372055124275648
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4ba8a2e24324c5d714a3a3caf87751bf,33,-0.014822646798211981
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4babeee1a0c4e004a71eaf94f7527b1d,18,-0.00532482486093651
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4bef4751d5e277342a58d77d86a389bb,22,0.01717085183206087
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4c8ec03b4712d5dd222437458bc93ca6,25,0.07583533071341059
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4cf7cc36ae7e950d419433fe3848af7d,3,0.021515334247047418
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4d91b15576adb37202c175f1fd2a0155,10,-0.053216367818016586
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4dceb82a4700728b470cee73d58fb114,101,-0.022816443329746833
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4de76b3c26afbedfbd91e93c4efd706e,8,0.03634576587977567
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4e042f975f4d9cc20f384f32c74b30e5,58,-0.006841429799958898
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4e129be08b2b32e163802aa7219cd82d,9,-0.011925070491061241
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4e42962f2b56d9a99c24fe8aae1b7c16,11,-0.0316862678459293
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4eb375aa789555cb33268e64fbead40b,25,-0.05945423554362134
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4ee4bc3bf594dbb57ca140bda4a23a6c,32,-0.03171961426778392
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4f8fec06cda0276c23ffe4786e19b726,6,-0.04010655553699042
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4fd878da9b01ad46a09d8fca4540ec56,7,-8.774848088965851e-05
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4fdcfacd9e498ee50651416a4112065b,28,-0.014232773236748032
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4fe4ef1375901cfce5fb32e6c688c788,12,-0.022770442301137728
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5028acc690844674488c26726e3ae1ba,43,0.004766512322195096
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_50d4a4f0807ebc4f51a87eefa3a7a373,17,-0.01395962117276842
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_512641cb73b7b4f4e9ed026ab986fcd0,11,-0.036902895240458415
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5135fc32f8f614a3a2b269be5965a8ed,28,-0.06379736580409161
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_519e945d8e6a1d0ce5bd6cfdd2401bab,8,-0.01296472910246478
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_51aed3fd069da645661d698afe7fec34,12,-0.029811926475968933
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_521e8d3cd8ef64441535ace0b6242629,7,-0.014864365232052779
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_525ef1224570e94915557311412d981b,15,-0.08709887558179631
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_52a74f3fc2c8ed16e0cdaf038e090a17,49,-0.04817836947450823
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_52befac7286a78aca8c2ce42718b7080,8,-0.05703953185494613
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_52c0f355d1468ee92e3aacaaaa538356,8,-0.04084491008357247
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_52f39a88c1d46f9e29ee2768366062d4,16,-0.005184821289184377
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5384dfb97e3889ceb09879d6d46e085f,9,-0.05148477423495059
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_53ee2b740f547fb24ca0c23308887c76,36,-0.03501961983913086
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_542d668bf076c7ffa6dc036f5f1d95d7,13,0.01998450755412192
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_54a1bb4c5098aa301d90f85c4d6108e3,27,0.032639703857754394
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_54b67e6f2ae149b90d7468b2e86ef5da,26,-0.05811760443244605
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_54d647ca88767bacb84d7077029641af,20,-0.03087013869063205
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_54ec30af077f4d811969714b8a0bce71,7,0.01837677252697764
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_54f7811a6b4e9df03ccce07e026e6972,34,-0.008552482560678207
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5534532af6d3d21230d3e1edd355331d,4,-0.036786174263836104
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5579fd24d5718e8f1494f6f05b0bb8a8,17,0.004300172114839885
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_558f045ab439811527d7794e42394829,31,-0.011052098811502502
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_55905d51aee341e0f92e17fc4b20aa3c,15,0.00026463786661604614
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_55a3860841914faeed62e46282fa1f00,35,0.014689490775627076
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_55d281056d2ff328567008834f536e32,4,-0.04182787623129473
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5615a93161515dc1326cab3f22e8d18f,12,-0.011824816453390754
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5678b5f05b52183a92f4508eacdeed9e,8,-0.06099462920325885
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_56a62caa8ff347cefe5c79ef0f30980e,15,-0.04189014510068978
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_56e10527077f0d008cd996ca4dcf4cc0,2,-0.13866706369948495
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_57771d25f43f9ef01ad2796c3f1de879,8,-0.053658580846333265
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_585f8cd10d3c19f0cb22788487f8f312,13,-0.030822475618546445
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_58955f916d79eebd71bf0dc07a16e223,26,-0.0853828428625301
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_58bedc694ae3d6ff8b09d50796bd0493,10,-0.06542244326655962
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5915c5af93717ba4584e0b1d1a613007,42,-0.047434945204889646
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_593037debc3e054b9b54a1551aef6dcf,5,-0.018060631722455842
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_59632f94817c66eb0500482e025aab97,32,-0.035300781891967614
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5972eb3f7cae62ed02a6315e1d38ff02,13,0.026694072766410063
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_597f94bbf9c44d51e15d61e237412b1d,31,-0.0005039464064622422
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_59c5073f6c5fae75a6dbe9aef034ac09,19,-0.018483819706889743
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_59e540a0ffd226ca0ed18473b5da8dc2,16,-0.013169270521524357
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5a42b426f7593c581cc3bb10350cf755,12,0.00044363568772367613
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5a55a5c2910da974934d0907c63afb59,64,0.029666798323143354
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5af7ae84411e2241b0b804567c4513a7,14,0.04205262749163757
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5b33bd0e2f611a8a4e2a1523e7e93827,14,-0.03829958150387276
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5b5ad2d4be2b27f278cb00e6a4ef9654,20,-0.031303895438918976
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5b617bfd24d47c3b90b40fd1297316b1,11,0.055985312451927394
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5b881480c6007705e3dbd13770d1c9ea,30,0.0011469495593515785
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5bd6af00c4d1cfd2994115ae2ab455ba,22,-0.011029546149556755
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5c05e5891d0d9cd1f3b32a70cc8ab01d,40,-0.011248847785081919
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5c817ddcddf3a6836275de06b1e4531c,32,-0.009080875968488354
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5c9f64c2781116689f7e6f87b0f6c930,12,-0.04361737225811216
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5cba159b84864169c980ef3d2e21f303,22,0.042351273833159744
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5cddec86a618ce2f650eae44f8e4d47e,3,-0.016406291883814223
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5db6028d9025266a9d4853e0f83a11ae,15,-0.019156246253418607
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5e30a2c99ff954eed876fe5f86d396ee,8,0.0386219595073486
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5e513b9fa0a2f69cb79f88d2cdcb311e,35,-0.066810924620334
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5f3b907e395fe09237d145dbdcced939,43,0.0005370610191908393
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5fdd0826a28e5f2d6ab9e949a03078b7,4,-0.03208996633704045
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6009e2891ed5501dacea5d15a5b4ddf9,8,-0.025084366098397877
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_605cf2db88969bca096be4fe6781554d,5,-0.08039430629269233
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_60f04c4e0c1ba8a62d25e18a9e8e935e,44,-0.013783271213951573
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_61a3a2cdd385ed911b8ad0b13697454f,7,0.0007023019037140834
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_61bf46dc62be0662880fecd8d0b3197b,1,-0.0171895683766051
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_61dc2e5a5077f0c37b397caf72957314,23,-0.04516877551397661
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_620bee082e49cd9226ca284d5dd79c09,9,-0.12864741411071126
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_62be5792a07a76be74953e0c7c977de3,50,0.01881898293212093
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_62d1419022f153de6d887b65e7e5f3d0,13,0.0066745880796154535
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_62d88b0285f2db6f5a228f94d6ea06a2,19,-0.019036294598482526
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_63019bbe73e7116cee58d3e1af8ef05c,30,-0.07249020753747462
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6396c17b1042151643070d817d84a8ab,15,0.028383013672379498
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_63c6b134a1a4e19fe97260fcfebfe364,7,-0.01607474447405296
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_640d91bb7241234d349c45a189deea49,16,0.02207840159028815
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6432c3eda463f33a5b2ae13b1a8fab05,11,0.015081399016088527
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_64368cf0d241f4efd1ff154745f950da,5,0.03975732054413525
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_645aa50b7d513507e22eb3f4c86bf4e2,9,-0.03938759196480344
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_646329d28de5cdfe2092e418e4594ea7,62,-0.032475129244677096
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_64f20852002d68ff8d8afa7833fae3a2,85,-0.020648979312644963
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_654247bfffd2fe1326e86a819cf95148,17,-0.06750692438994821
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6550e4faf8c848c151262da1db687e33,46,0.01609615626187052
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6555b88442729874b06222e0a724affb,22,-0.004665933465131941
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_655757f6c339d50afa215b71e5e2287b,9,-0.012878903769409866
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_660e4ce79440b29458d97e9d01bef86c,11,-0.036643217540034585
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6671dc1b8eb409f96f3a7cf3a345a8c1,9,-0.06454842154272791
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_66830f167f080ca5007fa9f5410ebb0d,12,0.010572023597148976
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_66a51e643657587cf278bb78cb38597c,24,-0.056910333942224
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_66aa90bff30946b355731c71a02b9595,35,-0.01386048861228176
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_66ac5efa4e29414eb3ab7a933cf1be14,12,-0.022500804884969212
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_66c533b0e11fef99e72feaa645ab7ebe,12,-0.05108937722479766
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_66d373001517dbec255660f2fecd2b9c,10,-0.15911957464451784
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6760c9d358981b828fb7709ebf659f59,31,-0.059941127148657576
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_677173d04169b71f2a8e72a6febf5425,17,-0.000808046386309302
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_678c7d95bdf8d554ee8d0a51ead84907,43,-0.023905939349345297
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_67e0960bcb24b0191623285f84f5b15a,18,-0.04299605234661021
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_67efb9cf3d910e7ca816923c5c27a5e1,18,-0.007539024320055954
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_681aa4e8084e2d2fd6160af11492fd89,36,-0.00018657402586920013
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_68861a07e3599548ace83d2b32134a63,16,0.01993350405523066
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_691dead35d1037c39fa7b0ce9ba7199d,4,-0.009798542643882717
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_69789b022c81e1ce31c0407171758ca7,42,0.015050462804029718
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_69f89f39f75851a947efb6519514af4c,60,-0.038536007734099466
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6a0f4b6821ffcd20f1e94e6c2f81294a,8,-0.01327652795014045
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6a211e8a6efeebbd35de70ced2fdc7f0,14,-0.0581650803352118
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6a4d87bd350ca2a52b9e351cc8cfa03d,11,-0.0195264679022222
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6acfa91176011799e51bd29cc7967e6e,49,0.003615479626577942
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6b0c1bc5e2dbdd2b199405d355eb36d9,6,-0.004715014228901835
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6b193f4218c141b99e396b9d477c5bb6,17,-0.035097747038757635
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6b33b899143716a92ff675bcf8b7ca4a,40,-0.08376963207680807
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6b4ede9f4be0922d8f81e5098aedf0bb,5,-0.030341023324089243
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6b8f41d6fa79fbe7935e539843b14e36,9,-0.03619560091112012
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6c9248d1db99f9fba5243c66fdb073ec,27,0.041818228942178015
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6d3dd96224beaaf7a93e9208e2f48b03,40,-0.0521179745595004
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6ded8ee6b20cf47559d18cd2d5045340,8,-0.028802197570414613
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6df65c09acd93cedbd1b7b6b21c8b1c8,5,-0.012894270468120136
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6dfcbd75b5cc94885f565ec82ff26e4f,22,0.012707022418108243
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6e8b25b62ff1dc3886a377110d062df2,43,-0.025519342930204317
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6ea4de6d74266345e437fe548cb4b9a9,80,-0.05266759401768793
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6ece301f78436fb2baa579d9bafe7bea,20,-0.004394305132553273
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6ee28c5f1a568e01b66184776189a69f,50,0.03137827433026276
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6f26abf7aa45d726bba4800b9029db72,5,0.04119966015202199
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6f69be8a9b99f471d3259c47d59c4f88,21,0.003383008150092583
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_6f9d19d4c1acb6cc6b17442ce0f335a2,2,-0.002419313914122097
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_7026a4f428eed2f46465895d255abbe2,25,-0.054885867372194
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_7034a8ce690ffbc2c6e099e772179851,41,-0.0012827405331626036
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_703b3c3aa2cc6046035f8133de04b2b2,33,0.002314424004412994
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_704d397f57d2d7b66ec68e2f0e002e18,9,-0.02347025041406773
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_714d6c610b6861ccaab73d38a4f2afc9,25,-0.08895732290853672
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_7192e133c6f61550f44c4bda44576649,22,0.008027297223035629
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_71a4aa59e8fde96cad31b38d4546bce4,23,-0.01666301555453492
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_71d529fd5e7c1f3c6a5c23cb753a81ad,15,-0.013303220939622456
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_71d783fc0118c97a546fbc72f4e3b43e,8,-0.04016308865113877
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_720fc0458a6a310e7d4b41facf8de9ae,21,0.006958955284017576
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_722b363c1432151410e106598aa942c7,1,-0.04962387152900931
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_722ee217f621c96a37bbc8d79f4cb156,31,0.10132722184855995
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_72731a627a2c04a19879e012c538f69e,35,-0.001571078812273192
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_72b661cfe9c0a612e46578b9b4d21298,33,0.03325252592926892
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_73b33ba68e1bf63794e2b5eb18899bef,20,-0.002596377616966819
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_73d81b8a34780105af9cb8d79aaf2087,33,-0.01294635497888396
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_746472d71cc4a5156e0f7c9679d4a450,11,0.009648847768367195
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_74734e6c1877ed027ee312019fae1579,19,-0.019618341433664522
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_74c1d488ff01d9676ec8d1b7a0ce6847,81,0.014496776715507835
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_74d02fe21ee37eda75a853f32ca1a07c,31,-0.01809973448827457
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_7519ca98bdfa7e777444f12ecaa10297,4,0.008790359486316995
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_754b170c6a6fcb11fefbc9accc5c086e,30,-0.03122407597894673
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_75a16adf5be4830acf0c9ae7bf33583b,38,-0.03376947590297862
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_761c0cfe6c3aaf142734163bb1d957ae,9,-0.006838625362530644
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_7623f50bdb2fe9d2aba4e9d5a42037ea,11,-0.03262166523324598
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_762dcb59bba545da168339bc99f4a593,3,0.004010031031522705
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_766e360ddec3656de8a74ade6e191b76,50,-0.031926770656838625
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_76d6411e30c4fbe10f51d6a433ac39e7,10,-0.021550357429066393
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_772f6815bd6be3c5b99e8f02723229c7,52,-0.08040938632659285
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_773bea596ae2e77ebb6a169818f9fadc,19,0.024857426450451105
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_7754a05acfec0de855a1aa881e31ba20,9,0.08966467017854209
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_7798c770b2f6e6864e4d1153fe4a6e9d,17,0.00032837060494674084
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_77a61d93d1d5a58cd9ab3fd4a6d84baa,37,-0.03194219837770472
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_77bf936745085df2630d408941655bcf,29,-0.07339076283314405
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_77cf54acf2370249f6ce6d359c0d82dd,6,-0.028093925350385587
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_780a86888d51b2f370302e1923ed031f,18,-0.03237105007130335
kda03_v1_robustness_positive_basis_impulse_continuation_timeout_1h,market_day,kda03_day_78260f46112a4858e201e981eddc4e5e,52,0.03855550336538971
